id,title,releaseDate,rating,genres,description,platforms,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,platform_metascores,developer,publisher
1300503955,Run the Fan,2019-07-23,E,Action Puzzle,"The game consists of over 50 boards, and your goal is the same on each of them: to switch on the fan. But to achieve that, you must do much more than just push the button. There is a current generator on each of the boards, linked to the fan through a path. Problem is, the path is broken in several places. To ensure that the current reaches the fan uninterrupted, you must create an electric arc wherever the circuit was damaged.",Nintendo Switch,71.0,7.0,Mixed or average,0.0,2,,71,Silesia Games,Silesia Games
1300504093,Mutant Year Zero: Road to Eden - Deluxe Edition,2019-07-30,M,Turn-Based Tactics,"Mutant Year Zero: Road to Eden is a tactical adventure game combining turn-based combat with real-time exploration, story, stealth, and strategy.

Explore a post-human Earth where mankind has been eradicated by climate change, nuclear war, and pandemics. Will your team of mutants survive the Zone?

Includes the SEED OF EVIL expansion DLC which continues the story of Mutant Year Zero: Road to Eden by adding several hours of gameplay and a new mutant character: Big Khan the Moose. Explore new locations and embark on a mission to save the Ark from a mysterious invasion.",Nintendo Switch,71.0,12.0,Mixed or average,47.0,27,Generally unfavorable,71,High Voltage Software,"Funcom,3goo"
1300537594,B.I.O.T.A.,2022-04-12,,Metroidvania,"B.I.O.T.A. is a 2D metroidvania action-platformer, in which you command a team of mercenaries and investigate a mining colony infected by an alien plague.

Explore a pixel art world packed with mutant monsters and deadly traps. Try to survive using a multitude of guns and various crafts, including a mech, a sub, and a starship.",PC,71.0,7.0,Mixed or average,0.0,3,,71,Small Bros,Retrovibe
1300043402,DRiiFT Mania,2009-09-28,E,Auto Racing,"[WiiWare]  DRiiFT Mania is the ultimate top-down multiplayer racing experience. Challenge your friends in fast, exciting races and some totally crazy game modes. You'll need to adapt your driving skills to the different racing environments if you want to succeed. [Nintendo]",Wii,71.0,7.0,Mixed or average,0.0,2,,71,Konami,Konami
1300510421,Naraka: Bladepoint,2021-08-12,,3D Beat-'Em-Up,"NARAKA: BLADEPOINT is a 60-player action Battle Royale offering players insane mobility powered by parkour and grappling hook, a vast arsenal of melee and ranged weapons, and a roaster of characters with powerful abilities—transform yourself into a gigantic Vajra Warrior and crush your enemies!",PC,71.0,22.0,Mixed or average,59.0,102,Mixed or average,71,24 Entertainment,"NetEase Games,24 Entertainment"
1300477130,8-Bit Adventure Anthology: Volume 1,2017-10-31,E10+,Compilation,"A compilation featuring faithful remakes of three of the best 8-bit point & click adventure games ever made. Now is your chance to play Shadowgate, The Uninvited, and Déjà Vu the way they were supposed to be played — with a controller in hand and worlds waiting to be explored.","PlayStation 4,Xbox One",71.0,7.0,Mixed or average,0.0,0,,"71,79",Abstraction Games,"Abstraction Games,Limited Run Games"
1300614917,Dark and Deep,2024-08-13,,Survival,"A conspiracy podcast drags you into a hauntingly illustrated world of mystery and terror. Reveal secrets and horrors with mystical frames given to you by a strange observer. Dark and Deep is a first person cosmic horror game with a focus on puzzles and exploration.
",PC,71.0,7.0,Mixed or average,0.0,0,,71,Walter Woods,Walter Woods
1300437488,Samurai Warriors 4 Empires,2016-03-15,,3D Beat-'Em-Up,"This installment sees the return of the battle system from SAMURAI WARRIORS 2 Empires, in which bases are joined together by supply lines, necessitating a strategic pushing up of the front lines in order to dominate the field of battle. Additionally, you can now issue individual orders to customize the behavior of each officer. A maximum of eight officers can be taken into battle, and by deepening relationships between officers, the player can freely switch between these characters. The ability to switch between as many as eight playable characters allows for greater variety and strategic depth in battle. [Koei]",PlayStation 4,71.0,29.0,Mixed or average,70.0,28,Mixed or average,71,Omega Force,Koei Tecmo Games
1300026698,Super Collapse! 3,2007-10-30,E,Puzzle,Super Collapse 3 is a puzzle game with blocks and bombs.,DS,71.0,10.0,Mixed or average,0.0,0,,71,MacPlay,MumboJumbo
1300028672,flOw,2007-02-22,E,Miscellaneous,"[Downloadable Game]  flOw is a game about piloting an aquatic organism through a surreal biosphere where players consume other organisms, evolve, and dive into the abyss. With an embedded design of DDA (dynamic difficulty adjustment), players with differing skill levels can intuitively customize their game experience and enjoy the game at their own pace. [SCEA]","PlayStation 3,PSP,PlayStation 4",71.0,22.0,Mixed or average,65.0,81,Mixed or average,"71,70,71",ThatGameCompany,"SCEA,SCEI,SCEE,SCE Australia"
1300003280,Dr. Mario 64,2001-04-08,E,Matching Puzzle,"It's a new outbreak of Dr. Mario madness! Dr. Mario's back, packing a prescription for fun--and now the frenzied action of the original gets even more frantic with all-new multiplayer modes! Up to four players can go head-to-head, or they can pair up to pile on capsules in Team Battle. Other options let 'em race against time in Score Attack, target flashing viruses in Flash Mode, or test endurance in Marathon play. There's even a new story mode that pits Mario against pilferers trying to profit from his Megavitamins. It's a puzzling epidemic, and Dr. Mario's got the cure!",Nintendo 64,71.0,13.0,Mixed or average,66.0,22,Mixed or average,71,Newcom,"Nintendo,Gradiente"
1300003680,Blood Wake,2001-12-25,T,Third Person Shooter,"Ambushed and left for dead by your evil brother, your consuming passion is revenge. Commanding a series of increasingly lethal gunboats, you'll go ship-to-ship in high-speed, high-stakes combat in a desperate big to preserve freedom on the Dragon Seas.",Xbox,71.0,30.0,Mixed or average,74.0,11,Mixed or average,71,Stormfront Studios,Microsoft Game Studios
1300004710,Game & Watch Gallery 4,2002-10-28,E,Compilation,"Relive the birth of handheld gaming with over a dozen classic Game & Watch games. Picture-perfect versions reproduce all the fast-paced action of the original games, and new modern versions bring these games into the 21st century with improved graphics, sound, and game play!",Game Boy Advance,71.0,14.0,Mixed or average,73.0,7,Mixed or average,71,TOSE,Nintendo
1300004940,Zoo Tycoon: Marine Mania,2002-10-21,E,Tycoon,"You'll make a huge splash by adding killer whales, manta rays, and other exciting marine animals to your existing zoo. Have a whale of a time as you combine land, marine, and prehistoric animals to build the wildest, most exciting zoo ever! The newest expansion pack to the top selling Zoo Tycoon franchise will provide more than 20 new marine animals (dolphin, great white, giant squid), customized aquatic shows such as the dolphin and killer whale shows, a ton of new objects, and 10 new scenarios. [Microsoft]",PC,71.0,8.0,Mixed or average,75.0,11,Generally favorable,71,Blue Fang Games,Microsoft Game Studios
1300003568,Dark Summit,2001-11-12,T,Skiing,"Chief O?Leary has mysteriously closed the summit of Mt. Garrick to all boarders and is trying desperately to drive them away. As the young and rebellious Naya, players will shred, jib and stomp sick tricks in the first ever mission-based snowboarding game. Free ride this vast mountain and unlock restricted areas on your way to the summit. But be prepared, Chief O?Leary will not go down without a fight. [THQ]","Xbox,GameCube,PlayStation 2",71.0,26.0,Mixed or average,0.0,2,,"71,68,67",Radical Entertainment,THQ
1300002762,F1 Championship Season 2000,2000-12-19,E,Auto Racing Sim,"F1 Championship Season 2000 may not be the deepest game in terms of overall features, but it still has enough inherent playability to warrant the attention of both veteran and casual game players alike.","PlayStation 2,PlayStation,PC",71.0,11.0,Mixed or average,62.0,5,Mixed or average,"71,66,70",EA Sports,"EA Sports,Electronic Arts Victor,Electronic Arts"
1300004330,Resident Evil Outbreak,2004-03-31,M,Survival,"(Also known as ""Biohazard Outbreak"")   Now It Gets Personal... You are one of eight biological disaster survivors in the zombie-infested Raccoon City. Participate in cooperative and competitive missions to stop the biological effects unleashed by the Umbrella Corporation and ultimately stage your dramatic escape from a city engulfed in flames. Teamwork is key as you work in concert with your team-mates in order to survive. Trade items, unlock stages, solve puzzles and even save each other from zombie traps. Should you die in the process, your objective will change ? now you get to join the ranks of the zombies! And remember... Your best friend could end up your worst foe! [Capcom]",PlayStation 2,71.0,40.0,Mixed or average,80.0,152,Generally favorable,71,Capcom,Capcom
1300020566,Dynasty Warriors 4: Empires,2004-08-31,T,3D Beat-'Em-Up,"(Known as ""Shin Sangoku Musou 3: Empires"" in Japan) Dynasty Warriors 4 Empires features 5 new stages that haven't been seen in any Dynasty Warriors title: Xi Liang, Bei Hai, Chang Sha, and Jiao Zhi. Clouds and mist envelop you in the mountaintop stage at Yong An. Protect yourself against troops that have landed in the seaside stage of Jiao Zhi. Wherever you go, you are surrounded by sand dunes in the desert stage of Xi Liang. Slog through the mud in swampy Bei Hai. Aim for the strongholds atop the plateaus of Chang Sha. It won't be easy no matter what strategy you use. [KOEI]",PlayStation 2,71.0,29.0,Mixed or average,67.0,12,Mixed or average,71,Omega Force,"Koei,Koei Tecmo Games"
1300035387,Avalon Code,2009-03-10,E10+,Action RPG,"From the creative minds behind Rune Factory and Harvest Moon with the development studio responsible for the Final Fantasy III and Final Fantasy IV DS remakes comes Avalon Code, an action RPG boasting a deep and engrossing story and innovative game play mechanics. Using the main character’s ""Book of Prophecy"", players can modify the rules of engagement during battle as well as weapon and monster attributes. The player even has control over the story as it changes depending on which gender the player chooses to play as, enhancing the ability to immerse themselves into the story. [XSEED]",DS,71.0,29.0,Mixed or average,71.0,11,Mixed or average,71,"Matrix Software,Marvelous Entertainment","XSEED Games,Marvelous Entertainment,Rising Star Games"
1300021281,Sentinel: Descendants in Time,2004-12-14,E,First-Person Adventure,"The Tastan civilization succumbed to extinction many years ago; their only legacy being the mysterious Tastan Caverns. Some believe the caverns hold an invaluable treasure, while others say great wealth is attained through the knowledge and technology left behind by this advanced race. Take on the role of Beni and search for the truth as you enter the Caverns on a dangerous quest for riches. As you begin your strange and perilous journey, a female sentinel, a holographic image with advanced A.I., positioned there by the ancient Tastans to guard their sacred caverns, awakens.She appears throughout your quest with a sometimes benign purpose, but other times with calculated intentions. You will soon realize that behind the mask of illusions, the sentinel is much more than she appears to be - her dark purpose will threaten your very existence. [Adventure Company]",PC,71.0,16.0,Mixed or average,64.0,8,Mixed or average,71,Detalion,"The Adventure Company,DreamCatcher Interactive"
1300553986,Assassin's Creed Valhalla: Dawn of Ragnarok,2022-03-10,M,Open-World Action,"In the most ambitious expansion in franchise history, Eivor must embrace their destiny as Odin, the Norse god of Battle and Wisdom. Unleash new divine powers as you embark on a desperate quest through a breathtaking world. Complete a legendary Viking saga and save your son in the face of the gods’ doom.","Xbox Series X,PC,PlayStation 5",71.0,33.0,Mixed or average,57.0,223,Mixed or average,"74,76,71",Ubisoft Sofia,Ubisoft
1300506049,Xuan-Yuan Sword 7,2021-09-30,T,Action RPG,"Xuan-Yuan Sword VII is an ARPG rooted in Chinese history and mythology. Players take on the role of Taishi Zhao, a calm and reliable swordsman who was accidentally involved in a tragic fate. To protect his beloved family, he starts a journey in this chaotic realm to find the truth.
","PlayStation 4,Xbox One",71.0,12.0,Mixed or average,71.0,19,Mixed or average,"71,73",SOFTSTAR Entertainment,"EastAsiaSoft,Maximum Games,Justdan"
1300538330,Conway: Disappearance at Dahlia View,2021-11-02,,First-Person Adventure,"When 8-year-old Charlotte May is reported missing from Dahlia View, retired detective Robert Conway launches his own investigation into her disappearance. Lead the investigation and uncover dark secrets in a story-driven observational thriller from the creators of The Occupation and Ether One. ",PC,71.0,12.0,Mixed or average,74.0,9,Mixed or average,71,White Paper Games,"Sold Out,White Paper Games"
1300479343,Cultist Simulator,2018-05-31,,Card Battle,"Seize forbidden treasures. Summon alien gods. Feed on your disciples.Cultist Simulator is a game of apocalypse and yearning from Alexis Kennedy, creator of Fallen London and Sunless Sea. Play as a seeker after unholy mysteries, in a 1920s-themed setting of hidden gods and secret histories.","PC,Nintendo Switch",71.0,17.0,Mixed or average,70.0,52,Mixed or average,"71,64",Weather Factory,Weather Factory
1300189448,The LEGO Movie Videogame,2014-02-07,E10+,Action Adventure,"Step into the world of Emmet, an ordinary, rules-following, perfectly average citizen who is mistakenly identified as the most extraordinary person and the key to saving the world. Players guide him as he is drafted into a fellowship of strangers on an epic quest to stop an evil tyrant, a journey for which Emmet is hopelessly and hilariously underprepared.","iOS (iPhone/iPad),Xbox 360,PC,Wii U,PlayStation 3,PlayStation 4,Xbox One",71.0,31.0,Mixed or average,69.0,184,Mixed or average,"78,69,68,68,80,71,69",TT Games,Warner Bros. Interactive Entertainment
1300020977,Pac-Pix,2005-04-26,E,Miscellaneous,"One day a mischievous wizard came up with a mysterious invention called “Ghost Ink.” When something is drawn using this ink, it turns into a Ghost. These ghostly tricksters would then jump into pictures and books, to pull pranks and cause havoc around the world. Our hero, Pac-Man, has taken his mighty Magic Pen – the only weapon that can defeat these Ghosts, and locked all the Ghosts inside a book. But before he could turn the Ghosts back into the Ghost Ink, he was also captured within the book! You must now take over Pac-Man’s quest to defeat the mischievous Ghosts. Use the stylus to draw Pac-Man, control his movements to eat up all the Ghosts on the screen. Travel from the lower to the upper screen to collect items and accumulate points. Can you bring peace and quiet back to the world with the Magic Pen? [Nintendo]",DS,71.0,41.0,Mixed or average,75.0,11,Generally favorable,71,Namco,"Namco,Nintendo,Bandai"
1300038505,Lips,2008-11-18,T,Rhythm,"Lips is the only singing game offering wireless motion sensitive microphones and the ability to sing from your own collection of DRM-free songs. Start channeling your favorite pop star because it's you, your friends, and most importantly, your music that makes this the ultimate party experience. Two wireless interactive microphones: Featuring stylish interactive motion sensors and lights, the microphones respond to the singer's actions and can be utilized as percussion accompaniments. With the freedom and encouragement provided by the high quality wireless microphones, everyone can live out their singing dreams in style. Lips ships with a diverse selection of songs, including your favorite blasts from the past like ""Bust a Move"" by Young MC, as well as new songs from breakout artists like ""Mercy"" by Duffy, and ""Young Folks"" by Peter Bjorn and John. Customize your experience with the songs that matter most by singing along with friends to any DRM-free music from your own personal collection. Using the standard Xbox 360 controller, up to two people can join the fun and choose from a variety of percussion accompaniments to play along. By placing control of various tambourines, claps, and of course, the ubiquitous cowbell, at the finger tips of anyone with a controller, you have a social entertainment experience for friends, family, and kids alike. From the songs that come with the game, to your own music collection, and the ability to download new tracks from Xbox Live Marketplace, Lips continuously provides new music to bring people together and keep the party going. [Microsoft]",Xbox 360,71.0,43.0,Mixed or average,69.0,9,Mixed or average,71,iNiS,Microsoft Game Studios
1300436748,Chambara,2016-07-26,E10+,FPS,"Chambara is a local multiplayer stealth-deathmatch game with only two colors, allowing players to seamlessly camouflage themselves with the environment. This empowers players to sneak, search, and ambush each other in dramatic, stylish duels.",PlayStation 4,71.0,10.0,Mixed or average,60.0,6,Mixed or average,71,team ok,team ok
1300024860,Digimon World DS,2006-11-07,E10+,Trainer RPG,"Digimon World DS is the first iteration of the Digimon franchise on the Nintendo DS platform, featuring turn-based combat and entertaining Digimon training. In the game, the player assumes a role of Digimon tamer and embarks on an exciting journey to discover, raise, train and command over 230 unique Digimons. Unlike many of the character collection driven games in the past, the true fun of Digimon World DS begins when collection is completed. You build Digi-Farms to raise, evolve and communicate with your Digimons. You can also exchange Digimons, engage in online battles together, and create rare breeds of Digimon with your friends via Wi-Fi and DS local wireless connection. [Namco Bandai Games]",DS,71.0,8.0,Mixed or average,74.0,51,Mixed or average,71,Bec,"Namco Bandai Games,Bandai Namco Games"
1300591622,Sludge Life 2,2023-06-27,,Open-World Action," SLUDGE LIFE 2 is the grimiest first-person vandalism sim since the first SLUDGE LIFE—but, like, twice as dense. Explore a huger, weirder, gnarlier open world loaded with secrets, weirdos, jokes, and, of course, plenty of spots to tag. ",PC,71.0,10.0,Mixed or average,58.0,10,Mixed or average,71,Terri Vellimann,Devolver Digital
1300403708,Sublevel Zero,2015-10-08,,Space Combat Sim,Sublevel Zero is a first-person roguelike six-degree-of-freedom shooter set in a universe where reality is falling apart. Take control of a lone gunship pilot whose mission is to loot and craft ancient technology.,PC,71.0,13.0,Mixed or average,71.0,9,Mixed or average,71,Sigtrap Games,Mastertronic
1300573187,Welcome to ParadiZe,2024-02-29,M,Survival,"Ever wanted a zombie to help out at home? What's better than a shuffling undead that defends you, builds your barricades, and one you can leave to fend off their ravenous peers when you need to make a quick getaway Alone or in multiplayer, try to survive the apocalypse in the open world of Paradize!

Paradize Project proposes survival, combat, multiplayer, all set in an open world in an entirely new take on the zombie genre. You have to be the smartest and the most skilled to dominate the enemy clans and avoid getting devoured. Especially by Miss Daisy, the first-ever zombified elephant recorded in the zombie history books!","PlayStation 5,PC",71.0,9.0,Mixed or average,66.0,16,Mixed or average,"68,71",EKO Software,Nacon
1300568025,Prinny Presents NIS Classics Volume 3 La Pucelle: Ragnarok / Rhapsody: A Musical Adventure,2022-08-30,T,Compilation," Prinny is back at it again, dood! Prinny Presents NIS Classics Volume 3: La Pucelle: Ragnarok / Rhapsody: A Musical Adventure brings you two foundational titles in one! Discover the world of La Pucelle: Ragnarok as it makes its North American debut. This action-packed RPG is loaded with tons of extra content including new scenarios, new recruits, and a whole gang of DLC characters in addition to a new voice cast, new music, and quick travel! Dive back into your NIS roots and experience a game that laid the foundation for the beloved Disgaea series with Rhapsody: A Musical Adventure. Sharper graphics and updated image optimization bring this classic title into the present! Plus, each physical copy includes the soundtrack and art book at retail. Experience a part of NIS history with this delightful combo pack! Key Features: Overflowing with New Content: La Pucelle is back with tons of new content including the Overlord Prier scenario. You can also recruit Laharl, Etna, Flonne, and Prinny to join your adventures. Extra DLC characters such as Rozalin, Cornet, Hero Prinny, and Elly are included as well. In addition to quality of life changes to the flow of the game, such as skipping cutscenes and rotating the camera during battle, there are also more voiced lines, newly recorded music, and a new quick travel feature! Where it All Began: The return of the original Rhapsody strategy RPG from the PS1 now has sharper graphics and image optimization options to mimic CRT. Exclusives Included: The physical NSW release includes both a soundtrack and an art book! ",Nintendo Switch,71.0,11.0,Mixed or average,76.0,5,Generally favorable,71,Nippon Ichi Software,NIS America
1300452769,Cibele,2015-11-02,,Adventure,"Cibele is a game based on a true story about love, sex, and the internet. You play as a 19 year old girl who has become close with a young man she met in an online game. Her relationship with him heats up, becoming more and more intimate with each phone call and private chat.",PC,71.0,6.0,Mixed or average,42.0,33,Generally unfavorable,71,Star Maid Games,Star Maid Games
1300483785,Not Tonight,2018-08-17,,Virtual Career,"Person of European Heritage #112: Welcome to Relocation Block B, your new home. Your designated role is 'Bouncer'. Work hard, stay out of trouble, and we might let you stay in the UK.
",PC,71.0,10.0,Mixed or average,69.0,35,Mixed or average,71,Panic Barn Ltd,No More Robots
1300185811,Doki-Doki Universe,2013-12-10,E10+,Miscellaneous,Doki-Doki Universe is a charming interactive game that takes you on a journey to explore humanity and personal discovery.,"PlayStation 4,PlayStation Vita,PlayStation 3",71.0,28.0,Mixed or average,64.0,105,Mixed or average,"71,66,62",Humanature Studios,"SCEA,SCEI,SCEE,SCE Australia"
1300066981,Ace Combat: Joint Assault,2010-08-31,T,Aircraft Combat Sim,Pilot more than 40 fully licensed aircraft and control the skies in the latest flight-action game in the Ace Combat series.,PSP,71.0,30.0,Mixed or average,72.0,24,Mixed or average,71,Project Aces ,"Namco Bandai Games,Bandai Namco Games"
1300178289,Battle Worlds: Kronos,2013-11-04,,Turn-Based Tactics,"Battle Worlds: Kronos is a turn-based strategy game in the tradition of Battle Isle, Advance Wars and Panzer General. Have you ever wondered what games like that would look like today? Well, the makers of this game did. Thus, the game.","PC,Xbox One,PlayStation 4,Nintendo Switch",71.0,15.0,Mixed or average,71.0,73,Mixed or average,"71,65,62,60",KING Art,"KING Art,Nordic Games Publishing"
1300004099,Rampage: Puzzle Attack,2001-11-29,E,Puzzle,The giant monsters from Midway's classic action game expand their horizons in this Tetris-style puzzle title.,Game Boy Advance,71.0,11.0,Mixed or average,76.0,5,Generally favorable,71,Ninai Games,Midway
1300030143,Black Mirror II: Reigning Evil,2011-02-08,T,Third-Person Adventure,"Black Mirror 2 fascinates players with lovely detailed 2D backgrounds and a thrilling story: Black Mirror 2 takes place in the 1990's, twelve years after the first episode. Solitary Darren, hero of Black Mirror 2, meets cute Angelina while he is working at the local photo shop of Biddeford, a small town in New England. Angelina immediately understands to catch the eye of Darren´s despotic, unpopular boss. To add the mystery, there seems to be a third person interested in Angelina – Darren sees someone chasing her. He decides to investigate these incidents. His researches will soon lead him to several locations – such as the small English village of Willow Creek, that adventure game players know from part #1.",PC,71.0,14.0,Mixed or average,78.0,68,Generally favorable,71,Cranberry Studios,"Viva Media,Mamba Games"
1300453501,Psychonauts in The Rhombus of Ruin,2017-02-21,E10+,Action,"Psychonauts in the Rhombus of Ruin is a new Virtual Reality adventure that takes players back into the mysterious and paranormal world of the Psychonauts for the first time in more than a decade. Once again players assume the role of Raz, an intrepid young psychic and now fully fledged member of the Psychonauts — an elite group of international psychic secret agents.",PlayStation 4,71.0,36.0,Mixed or average,75.0,47,Generally favorable,71,Double Fine Productions,"Double Fine Productions,Sony Interactive Entertainment"
1300492710,Through the Darkest of Times,2020-01-30,,Strategy,"Berlin 1933. “Adolf Hitler is chancellor!” We all know the consequences this message bore. Unspeakable horrors and suffering would sweep across the world. Few would stand and fight the monstrosity that was the German Reich. Will you? Lead an underground resistance group Through the Darkest of Times.
",PC,71.0,24.0,Mixed or average,55.0,20,Mixed or average,71,Paintbucket Games,HandyGames
1300088425,Gods Eater Burst,2011-03-15,T,Action RPG,Gods Eater Burst is the enhanced successor of the PSP hit God Eater.,PSP,71.0,30.0,Mixed or average,79.0,42,Generally favorable,71,Shift,"D3Publisher,Bandai Namco Games,Namco Bandai Games"
1300160539,Mass Effect: Andromeda,2017-03-21,M,Action RPG,"The story opens after a 600-year journey to the Andromeda galaxy, as the crew begins searching for a new home for humanity. The dreams of easy settlement are quickly shattered, as worlds expected to be paradises are instead wastelands, and the Pathfinder discovers that not all inhabitants of the galaxy welcome humanity. Terrifying enemies will challenge players and their crew, forcing them to utilize destructible environments, vertical movement through boosted jumps, customizable weapons, Biotics and other tools in their arsenal to even the playing field in a combat system and character progression that is more thrilling and open than ever. Mass Effect: Andromeda also features a separate team-based online multiplayer mode where players can engage in fast, fluid and frenetic combat to work together and achieve success. Utilizing combat skills, strategies, weapons and abilities gained from the field, players must coordinate to take down overwhelming forces. [Electronic Arts]","PC,Xbox One,PlayStation 4",71.0,61.0,Mixed or average,51.0,4323,Mixed or average,"72,76,71",BioWare,Electronic Arts
1300001609,Paperboy,2007-02-14,E,Arcade,"[Xbox Live Arcade]  Can you deliver? Keep your subscribers happy by tossing newspapers on their doorsteps with perfect accuracy. Pedal fast and avoid obstacles to make the headlines and bring home the bacon. Challenge: Stay on the road and keep your subscribers happy in Easy Street, Middle Road, and Hard Way difficulties. Earn 12 different achievements to add to your gamerscore, as well. Multiplayer: Play with a friend online or off with co-op multiplayer modes in both split screen and Xbox Live modes. Xbox Live: Keep track of your victories with leaderboards updated weekly and for all time! [Microsoft]",Xbox 360,71.0,13.0,Mixed or average,78.0,4,Generally favorable,71,Digital Eclipse,Midway
1300021489,Romance of the Three Kingdoms X,2005-06-21,T,Turn-Based Strategy,"The 10th edition of KOEI's historical simulation series begins when the beleaguered Chinese empire falls victim to a rebellious plot, and continues through over 100 years of civil war. China's turbulent history is revealed in breathtaking detail as players take the roles of Ancient China's most extraordinary figures including peasant turned emperor Liu Bei, conqueror Cao Cao, the elite warrior Zhao Yun, and brilliant strategist Zhuge Liang. Play as any officer: the game inclues 650 playable characters, and you can also create up to 110 new officers. [KOEI]",PlayStation 2,71.0,13.0,Mixed or average,72.0,6,Mixed or average,71,Koei,Koei
1300643529,Orcs Must Die! Deathtrap,2025-01-28,,Defense,"Orcs Must Die! Deathtrap combines chaotic third-person combat with devious trap-laying strategy. Enjoy endless replayability as your War Mage grows stronger with every battle. Repel relentless orc hordes solo or with up to 4 players.
","PC,Xbox Series X",71.0,20.0,Mixed or average,44.0,19,Generally unfavorable,"71,66",Robot Entertainment,Robot Entertainment
1300453699,The Climb,2016-04-21,,Action Adventure,"The Climb brings alive the excitement and thrill of rock climbing in virtual reality. Players will scale new heights and explore environments in a new gaming experience developed exclusively for VR, using the power of CRYENGINE.",PC,71.0,12.0,Mixed or average,75.0,24,Generally favorable,71,Crytek,Crytek
1300282561,The Sinking City,2019-06-27,M,Survival,"The Sinking City is an adventure and investigation game set in an open world inspired by the universe of H.P. Lovecraft, the master of Horror. The half-submerged city of Oakmont is gripped by supernatural forces. You’re a private investigator, and you have to uncover the truth of what has possessed the city… and the minds of its inhabitants.","PC,Xbox One,PlayStation 4,Nintendo Switch,PlayStation 5,Xbox Series X",71.0,47.0,Mixed or average,61.0,312,Mixed or average,"71,66,64,61,75,77",Frogwares,"Frogwares,Bigben Interactive"
1300034551,Death Jr.: Root of Evil,2008-05-27,T,3D Platformer,"Experience life after death as the Grim Reaper’s teenage son Death Jr. (aka DJ), and his school sweetheart Pandora, as they embark on a journey to free DJ’s captured father and complete their school science project at the same time! Rebuilt exclusive for the Wii, Death Jr.: Root of Evil uses new simple gameplay control methods based on ranged and melee combat, and a full 3D camera that makes for a fast and fun experience. [Eidos Interactive]",Wii,71.0,14.0,Mixed or average,79.0,7,Generally favorable,71,Backbone Entertainment,Eidos Interactive
1300023885,From Russia With Love,2005-11-01,T,Third Person Shooter,"The year is 1963. Your name is Bond, James Bond. And your mission is to slip inside the dangerous and debonair world of the original 007 played by none other than Sean Connery. Travel to exotic destinations such as Istanbul and the Orient Express, connect with a beautiful Russian double agent, and immerse yourself into an authentic re-creation of the classic Bond world. In missions that combine driving and stealth, delve deeper into the plot of the legendary film in an experience that will leave you shaken... and stirred. Fully integrated stealth and driving missions, non-linear level progression, the new zoom and focus aiming mechanic, and a deeply immersive living world add up to innovative, non-stop Bond action. Brand-New Multiplayer Mode: Third-person, split-screen deathmatch mode offers an engrossing social multiplayer experience. [Electronic Arts]","PlayStation 2,Xbox,PSP,GameCube",71.0,34.0,Mixed or average,72.0,20,Mixed or average,"69,71,61,70",EA Redwood Shores,Electronic Arts
1300472340,The Inner Friend,2020-04-28,T,Action Adventure,Descend into an eerie world made of scattered memories and unresolved traumas and explore a nightmarish landscape where you will come face to face with childhood fears and nightmares.,"PlayStation 4,PC,Xbox One",71.0,8.0,Mixed or average,0.0,1,,"68,66,71",Playmind,Playmind
1300456476,Transport Fever,2016-11-08,,Tycoon,"Transport Fever is a railroad-focused tycoon game. Players start in 1850 and build up a thriving transport company. As an emerging transport tycoon, the player constructs stations, airports, harbors and makes money by connecting areas requiring transport services.

Construct complex road-rail-water-air networks in the endless game and experience more than 150 year of transportation history. Fulfill the peoples needs and watch cities evolve dynamically. Supply industries with freight, develop complete cargo chains and enable economic growth. Build up a transport empire!

Master challenges and get entertained in the campaign game mode. Two campaigns each consisting of ten missions with increasing difficulty can be tackled. Missions of the American and the European campaign tell the historical context of the 19th and 20th century and offer a wide range of real-world transportation challenges.",PC,71.0,13.0,Mixed or average,77.0,81,Generally favorable,71,Urban Games,"Gambitious,astragon"
1300467786,Pro Cycling Manager 2017,2017-06-15,,Biking,"Become the manager of a professional cycling team and compete against today's best riders in over 200 races (500+ stages) across the world, including iconic races such as La Vuelta and the iconic Tour de France.",PC,71.0,7.0,Mixed or average,73.0,7,Mixed or average,71,Cyanide,Focus Home Interactive
1300481992,Membrane,2018-02-22,E,Action Puzzle,"Membrane is a creative-action puzzle game in which you build, bend and break the world around you while experimenting to create your own solutions. Bendy bridges, wobbly ladders and shaky structures are just the beginning of what you'll make to test the limits of this weird, day-glo world. Membrane was designed to allow creative space for the player to interact and build their own unique solutions. The puzzles are NOT designed to rely on deception or a single solution, lock & key approach to test players. Instead the game was built to reward creativity and experimentation from the player. Get your thinking cap on friends!",Nintendo Switch,71.0,7.0,Mixed or average,75.0,30,Generally favorable,71,Perfect Hat,Perfect Hat
1300456515,Edge of Nowhere,2016-06-06,,Action Adventure,"Edge of Nowhereis a VR third-person action-adventure from acclaimed independent developer Insomniac Games.Follow the trail ofa missing expedition that leads across the treacherous mountainsof Antarctica. Scale massive ice walls and travel deep into alien caves in thisunsettling psychological thriller. In Edge of Nowhere, nothing is what it seems and the unexpected lurks from all sides",PC,71.0,11.0,Mixed or average,68.0,19,Mixed or average,71,Insomniac Games,"Oculus Studios,Insomniac Games"
